N° inventaire,Date de réception,Titre,Auteur,Editeur,Date d'édition,Lieu d'édition,Edition,Mode d'acquisition,Statut,Fournisseur,N° achat,Prix,Cote,Localisation,Observation
3938,,Exercices corrigés d'algèbre,Mortad Mohammed Hichem,,2015.0,Alger,,Achat,Prêt externe,,,,512 MOR/9,ENSIA,
3939,,Exercices corrigés d'algèbre,Mortad Mohammed Hichem,,2015.0,Alger,,Achat,Prêt externe,,,,512 MOR/10,ENSIA,
394,2021-12-27,"The Future of Wireless Networks: Architectures, Protocols, and Services","Guizani, Mohesen",CRC Press,2016.0,USA,,Achat,Prêt externe,Planete livres diffusion,0244/21,16200.0,621.384/GUI/1,ENSIA,
3940,,?????? ??????? ?????? : ??? ???? ???????? ???????,????? ????,???? ??????? ????? ? ???????,,alger,2021,Achat,Prêt externe,,,,,ENSIA,
3941,,?????? ??????? ?????? : ??? ???? ???????? ???????,????? ????,???? ??????? ????? ? ???????,,alger,2021,Achat,Prêt externe,,,,,ENSIA,
3942,,?????? ??????? ?????? : ??? ???? ???????? ???????,????? ????,???? ??????? ????? ? ???????,,alger,2021,Achat,Prêt externe,,,,,ENSIA,
3943,,??? ????? ??????? -????????,"????, ?????",dar elassala,2022.0,ALGER,,Achat,Prêt externe,,,,,ENSIA,
3944,,??? ????? ??????? -????????,"????, ?????",dar elassala,2022.0,ALGER,,Achat,Prêt externe,,,,,ENSIA,
3945,,??? ????? ??????? -????????,"????, ?????",dar elassala,2022.0,ALGER,,Achat,Prêt externe,,,,,ENSIA,
3946,2024-04-21,Programmer en C++ : des premiers pas à la maîtrise de C++ 20,"Gibaud, Alain",,2022.0,Paris,,Achat,Consultation sur place,Planete livres diffusion,0264/2024,7000.0,005.133 GIB/1,ENSIA,
3947,2024-04-21,Programmer en C++ : des premiers pas à la maîtrise de C++ 20,"Gibaud, Alain",,2022.0,Paris,,Achat,Prêt externe,Planete livres diffusion,0264/2024,7000.0,005.133 GIB/2,ENSIA,
3948,2024-04-21,Programmer en C++ : des premiers pas à la maîtrise de C++ 20,"Gibaud, Alain",,2022.0,Paris,,Achat,Prêt externe,Planete livres diffusion,0264/2024,7000.0,005.133 GIB/3,ENSIA,
3949,2024-04-21,Classification Décimale DEWEY,,,,,,Achat,Prêt externe,Planete livres diffusion,0264/2024,41000.0,,ENSIA,
395,2021-12-27,"The Future of Wireless Networks: Architectures, Protocols, and Services","Guizani, Mohesen",CRC Press,2016.0,USA,,Achat,Prêt externe,Planete livres diffusion,0244/21,16200.0,621.384/GUI/2,ENSIA,
3950,2024-04-21,"Introduction to Automata Theory, Languages, and Computation","Kandar,Shyamalendu",,2016.0,,,Achat,Prêt externe,Planete livres diffusion,0264/2024,12000.0,511.35 KAN/1,ENSIA,
3951,2024-04-21,"Introduction to Automata Theory, Languages, and Computation","Kandar,Shyamalendu",,2016.0,,,Achat,Prêt externe,Planete livres diffusion,0264/2024,12000.0,511.35 KAN/2,ENSIA,
3952,2024-04-21,"Introduction to Automata Theory, Languages, and Computation","Kandar,Shyamalendu",,2016.0,,,Achat,Prêt externe,Planete livres diffusion,0264/2024,12000.0,,ENSIA,
3953,,Pattern Recognition and Neural Networks,"Ripley,Brian D.",,1952.0,,,Achat,Prêt externe,,,,006.4 RIP,ENSIA,
3954,,Pattern Recognition and Neural Networks,"Ripley,Brian D.",,1952.0,,,Achat,Prêt externe,,,,006.4 RIP,ENSIA,
3955,,Pattern Recognition and Neural Networks,"Ripley,Brian D.",,1952.0,,,Achat,Prêt externe,,,,006.4 RIP,ENSIA,
3956,2024-04-21,mathematique pour l'informatique,"Belhaj,Skander",,2013.0,paris,,Achat,Prêt externe,Planete livres diffusion,0264/2024,7000.0,510.285 BEL/1,ENSIA,
3957,2024-04-21,probabilités et introduction à la statistique,"Girardin,Valérie",,,,,Achat,Consultation sur place,Planete livres diffusion,0264/2024,5000.0,519.5 GIR/1,ENSIA,
3958,2024-04-21,probabilités et introduction à la statistique,"Girardin,Valérie",,,,,Achat,Prêt externe,Planete livres diffusion,0264/2024,5000.0,519.5 GIR/2,ENSIA,
3959,2024-04-21,STATISTIQUES : cours et exercices corrigés : master mathématiques,DEPAUW JEROME,Vuibert,2012.0,PARIS,,Achat,Prêt externe,Planete livres diffusion,0264/2024,4000.0,,ENSIA,
396,2021-12-27,Wireless Medical Systems and Algorithms : Design and Applications,Salvo Pietro,CRC Press,2016.0,USA,,Achat,Consultation sur place,Planete livres diffusion,0244/21,35500.0,610.285 SAL/1,ENSIA,
3960,2024-04-21,STATISTIQUES : cours et exercices corrigés : master mathématiques,DEPAUW JEROME,Vuibert,2012.0,PARIS,,Achat,Prêt externe,Planete livres diffusion,0264/2024,4000.0,,ENSIA,
3961,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/25,ENSIA,
3962,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/26,ENSIA,
3963,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/27,ENSIA,
3964,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/28,ENSIA,
3965,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/29,ENSIA,
3966,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/30,ENSIA,
3967,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/31,ENSIA,
3968,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/32,ENSIA,
3969,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/33,ENSIA,
397,2021-12-27,Wireless Medical Systems and Algorithms : Design and Applications,Salvo Pietro,CRC Press,2016.0,USA,,Achat,Prêt externe,Planete livres diffusion,0244/21,35500.0,610.285 SAL/2,ENSIA,
3970,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/34,ENSIA,
3971,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/35,ENSIA,
3972,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/36,ENSIA,
3973,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/37,ENSIA,
3974,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/38,ENSIA,
3975,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/39,ENSIA,
3976,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/40,ENSIA,
3977,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/41,ENSIA,
3978,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/42,ENSIA,
3979,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/43,ENSIA,
398,2021-12-27,Wireless Medical Systems and Algorithms : Design and Applications,Salvo Pietro,CRC Press,2016.0,USA,,Achat,Prêt externe,Planete livres diffusion,0244/21,35500.0,610.285 SAL/3,ENSIA,
3980,,Statistique descriptive : avec initiation aux méthodes d'analyse de l'information économique,HAMDANI HOCINE,Office des Publications Universitaires,2010.0,ALGER,6E ED,Achat,Prêt externe,,,,519.53 HAM/44,ENSIA,
3981,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/121,ENSIA,
3982,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/122,ENSIA,
3983,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/123,ENSIA,
3984,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/124,ENSIA,
3985,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/125,ENSIA,
3986,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/126,ENSIA,
3987,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/127,ENSIA,
3988,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/128,ENSIA,
3989,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/129,ENSIA,
399,2021-12-27,Eléments de distributions et d'équations aux dérivées partielles : cours et problèmes résolus,"Zuily, Claude",Dunod,2021.0,Paris,,Achat,Consultation sur place,Ediscience diffusion,N°14/2021,6362.0,515.330.CLA/1,ENSIA,
3990,,Cours d'algèbre et exercices corrigés,Hitta.Amara,OPU,2017.0,ALGER,,Achat,Prêt externe,,,,512 HIT/130,ENSIA,
3991,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/45,ENSIA,
3992,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/46,ENSIA,
3993,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/47,ENSIA,
3994,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/48,ENSIA,
3995,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/49,ENSIA,
3996,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/50,ENSIA,
3997,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/51,ENSIA,
3998,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/52,ENSIA,
3999,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/53,ENSIA,
4,2021-11-01,Calcul DIfferentiel et Integral Tome 01,"Piskounov,N",Office des Publications Universitaires,2006.0,algerie,,Achat,Prêt externe,,,,515.33/PIS/4,ENSIA,
40,2021-11-01,??????? ? ??????? ???????????,???? ???? ????,????? ????????? ????????,2017.0,ALGER,3E ED,Achat,Consultation sur place,opu,2021-11-01 00:00:00,,350/DAD/1,ENSIA,
400,2021-12-27,Eléments de distributions et d'équations aux dérivées partielles : cours et problèmes résolus,"Zuily, Claude",Dunod,2021.0,Paris,,Achat,Prêt externe,Ediscience diffusion,N°14/2021,6362.0,515.330.CLA/2,ENSIA,
4000,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/54,ENSIA,
4001,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/55,ENSIA,
4002,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/56,ENSIA,
4003,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/57,ENSIA,
4004,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/58,ENSIA,
4005,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/59,ENSIA,
4006,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/60,ENSIA,
4007,,mathématiques rappels et cours exercices résolus,A.BENAYAD,,2004.0,,6 ed.,Achat,Prêt externe,,,,510.76 BEN/61,ENSIA,
4008,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/43,ENSIA,
4009,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/44,ENSIA,
401,2021-12-27,Eléments de distributions et d'équations aux dérivées partielles : cours et problèmes résolus,"Zuily, Claude",Dunod,2021.0,Paris,,Achat,Prêt externe,Ediscience diffusion,N°14/2021,6362.0,515.330.CLA/3,ENSIA,
4010,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/45,ENSIA,
4011,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/46,ENSIA,
4012,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/47,ENSIA,
4013,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/48,ENSIA,
4014,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/49,ENSIA,
4015,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/50,ENSIA,
4016,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/51,ENSIA,
4017,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/52,ENSIA,
4018,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/53,ENSIA,
4019,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/54,ENSIA,
402,2021-12-27,Eléments de distributions et d'équations aux dérivées partielles : cours et problèmes résolus,"Zuily, Claude",Dunod,2021.0,Paris,,Achat,Prêt externe,Ediscience diffusion,N°14/2021,6362.0,515.330.CLA/4,ENSIA,
4020,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/55,ENSIA,
4021,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/56,ENSIA,
4022,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/57,ENSIA,
4023,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/58,ENSIA,
4024,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/59,ENSIA,
4025,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/60,ENSIA,
4026,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/61,ENSIA,
4027,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/62,ENSIA,
4028,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/63,ENSIA,
4029,,Eléments de la théorie des probabilités T.1,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGER,1E ED,Achat,Prêt externe,,,,519.2 BOU/64,ENSIA,
403,2021-12-27,Eléments de distributions et d'équations aux dérivées partielles : cours et problèmes résolus,"Zuily, Claude",Dunod,2021.0,Paris,,Achat,Prêt externe,Ediscience diffusion,N°14/2021,6362.0,515.330.CLA/5,ENSIA,
4030,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/50,ENSIA,
4031,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/51,ENSIA,
4032,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/52,ENSIA,
4033,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/53,ENSIA,
4034,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/54,ENSIA,
4035,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/55,ENSIA,
4036,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/56,ENSIA,
4037,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/57,ENSIA,
4038,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/58,ENSIA,
4039,,Eléments de la théorie des probabilités T.2,BOUSSEBOUA MOUSSEDEK,Office des Publications Universitaires,2016.0,ALGERIE,3 ED.,Achat,Prêt externe,,,,519.2 BOU/59,ENSIA,
